time,target_flux,filter,norm_target_flux,target_mag,target_flux_err,target_mag_err,diff_mag
2022-11-21T03:20:08.000,126671.03068021763,g,0.9442140569440387,12.243306739315887,355.90873925799804,0.0030652457166839646,2.6188793059078357
2022-11-21T03:20:18.000,126319.41934915863,g,0.9415931233368524,12.246324698277506,355.41443323134564,0.003069508822763118,2.6128317018237492
2022-11-21T03:20:28.000,127567.1960238572,g,0.9508941313877901,12.23565247582055,357.1655022869051,0.003054459995592263,2.606444413355769
2022-11-21T03:20:38.000,127201.11249428567,g,0.9481653210766957,12.238772725885351,356.6526496386725,0.0030588521903488334,2.612080526950887
2022-11-21T03:20:48.000,126167.26870264618,g,0.9404589825752377,12.247633246357935,355.2003219348853,0.003071359092802171,2.6185174660613058
2022-11-21T03:20:58.000,126975.00594869132,g,0.9464799082591732,12.24070439538242,356.33552439897335,0.003061574453967385,2.607429576202172
2022-11-21T03:21:08.000,126740.67293946655,g,0.9447331748495855,12.242709978210765,356.0065630567315,0.0030644034457508592,2.612824080150938
2022-11-21T03:21:18.000,127191.69828949787,g,0.9480951469852097,12.238853084626234,356.63945139243623,0.0030589653900642633,2.6080923027262006
2022-11-21T03:06:18.000,118702.02792170053,g,0.8848125948732578,12.313854653589067,344.53160656418817,0.003166466349547292,2.69746083525804
2022-11-21T03:59:45.000,151009.42515162675,g,1.125634023766354,12.052489864157806,388.59931182598194,0.002807384638471784,2.450364757708485
2022-11-21T03:59:55.000,151681.26348775357,g,1.13064195018456,12.04767015591768,389.4627883222652,0.0028011603964542353,2.44747121192022
2022-11-21T04:00:05.000,152358.26993796133,g,1.1356884000594467,12.042834918733798,390.33097486359105,0.002794929966606473,2.439970225960673
2022-11-21T04:00:15.000,151913.65655933722,g,1.1323742231734775,12.04600795668987,389.7610249362258,0.0027990170097676485,2.444775075023868
2022-11-21T04:00:25.000,151770.71985838126,g,1.131308763758084,12.047030014949879,389.57761724511494,0.0028003347478111527,2.447130130962993
2022-11-21T04:00:35.000,151361.26456807766,g,1.1282566575368063,12.04996313138841,389.05175050123813,0.002804119855868626,2.4488243675004657
2022-11-21T04:00:45.000,153525.25923803708,g,1.1443872137938713,12.034550401522132,391.8229947795778,0.0027842871732290417,2.4345217677419377
2022-11-21T04:00:55.000,152971.5198149157,g,1.1402596043129378,12.03847354613513,391.11573710976614,0.002789322021667452,2.4373443910164383
2022-11-21T04:01:05.000,152043.3674230868,g,1.133341096342765,12.045081300759193,389.92738737242706,0.0027978228097606888,2.438809336647088
2022-11-21T04:01:15.000,151469.4136224023,g,1.1290628075838232,12.04918763962196,389.1907162592683,0.0028031186073159274,2.445347758037906
2022-11-21T03:44:45.000,147066.74711349315,g,1.0962450466212295,12.081213783471194,383.49282537420845,0.0028447670108989196,2.4733610770163583
2022-11-21T04:01:25.000,152320.76562848015,g,1.1354088405104483,12.043102215016708,390.28293022944285,0.002795274028253331,2.439701263948324
2022-11-21T04:01:35.000,152550.54924847643,g,1.1371216624784302,12.041465560923273,390.5772001134685,0.0027931680042358638,2.438666027349461
2022-11-21T04:01:45.000,152280.87843894213,g,1.1351115188193597,12.04338656650908,390.2318265325653,0.0027956400897247873,2.441489369802607
2022-11-21T04:01:55.000,151879.12881728564,g,1.1321168511506514,12.04625475662443,389.7167289420428,0.0027993351517204435,2.445054407443763
2022-11-21T04:02:05.000,154840.32731578412,g,1.1541898163161626,12.025289798250817,393.4975569375039,0.0027724384035101774,2.429833205960108
2022-11-21T04:02:15.000,153765.08688837689,g,1.1461749046137746,12.032855655045207,392.1289161594397,0.0027821149973479356,2.4353142712952707
2022-11-21T04:02:25.000,153363.16500481367,g,1.14317895289367,12.035697343407566,391.6160939042389,0.002785758183900725,2.4395570024408944
2022-11-21T04:02:35.000,153476.02550675036,g,1.144020222375967,12.03489864009746,391.76016324627795,0.00278473372458534,2.4346394228088357
2022-11-21T04:02:45.000,153899.865847641,g,1.1471795556948787,12.031904396841943,392.3007339371684,0.002780896501497998,2.436560784674761
2022-11-21T04:02:55.000,154607.7024388617,g,1.1524558154352547,12.026922184139844,393.20185965844786,0.002774523344036605,2.431373409450911
2022-11-21T03:44:55.000,146306.9480097371,g,1.0905814549509993,12.08683762264573,382.5009124299406,0.0028521441468215792,2.4839459819605096
2022-11-21T04:03:05.000,153633.6950494515,g,1.1451955013467854,12.033783810220838,391.961343820346,0.002783304414429705,2.4312408604100266
2022-11-21T04:03:15.000,152499.0359742857,g,1.1367376792002577,12.041832254274487,390.5112494849357,0.0027936397222355887,2.4433582892965084
2022-11-21T04:03:25.000,155055.12741924182,g,1.1557909501825934,12.023784669454026,393.7703993690255,0.0027705173885317295,2.4225907320890236
2022-11-21T04:03:35.000,154495.2717863621,g,1.1516177500784683,12.027712018243722,393.05886554861235,0.002775532710649528,2.4275846505916867
2022-11-21T04:03:45.000,153740.94126649763,g,1.1459949215863245,12.033026160814293,392.0981270887399,0.002782333459843496,2.4327198585947123
2022-11-21T04:03:55.000,153338.94448369116,g,1.1429984115624154,12.035868826393315,391.5851688760584,0.002785978186232756,2.4267345802415345
2022-11-21T04:04:05.000,153458.09526989254,g,1.1438865692305353,12.035025491470577,391.73727837658305,0.0027848964057289017,2.431678508768991
2022-11-21T04:04:15.000,154572.65557877062,g,1.1521945738729806,12.027168329433618,393.15729114283334,0.002774837865450215,2.4190012378821084
2022-11-21T04:04:25.000,153859.17270933941,g,1.1468762264095702,12.032191517662206,392.24886578464367,0.0027812642271346456,2.4250572940145574
2022-11-21T04:04:35.000,154030.55128302542,g,1.1481536933841767,12.030982825543646,392.4672614155548,0.0027797165414667393,2.417262480135708
2022-11-21T03:45:05.000,146931.64903850737,g,1.0952380168308926,12.082211618040697,383.31664331008034,0.0028460745380639698,2.477841584541876
2022-11-21T04:04:45.000,154299.71751438134,g,1.150160075884865,12.029087172561795,392.8100272579372,0.00277729096213881,2.4302087521122253
2022-11-21T04:04:55.000,155470.38873782463,g,1.158886334914252,12.020880788817314,394.2973354434755,0.002766814889362501,2.4247253390206147
2022-11-21T04:05:05.000,155087.92008943617,g,1.1560353888675552,12.023555070952948,393.81203649639275,0.0027702244660847523,2.427924760408219
